"Date","SerialID","mean_temp"
"2022-09-13","94221282",-100
"2022-09-13","94221284",9.42252604166667
"2022-09-13","94221285",9.52734375
"2022-09-13","94221286",9.666015625
"2022-09-14","94221281",-100
"2022-09-14","94221282",-100
"2022-09-14","94221284",9.40950520833333
"2022-09-14","94221285",9.63541666666667
"2022-09-14","94221286",9.92317708333333
"2022-09-15","94221281",-100
"2022-09-15","94221282",-100
"2022-09-15","94221284",9.48958333333333
"2022-09-15","94221285",9.45833333333333
"2022-09-15","94221286",10.0989583333333
"2022-09-16","94221281",-100
"2022-09-16","94221282",-100
"2022-09-16","94221284",9.24479166666667
"2022-09-16","94221285",9.20572916666667
"2022-09-16","94221286",9.95768229166667
"2022-09-17","94221281",-100
"2022-09-17","94221282",-100
"2022-09-17","94221285",8.63671875
"2022-09-17","94221286",9.76627604166667
"2022-09-17","94221289",10.77734375
"2022-09-18","94221281",-100
"2022-09-18","94221282",-100
"2022-09-18","94221284",15.1184895833333
"2022-09-18","94221285",15.037109375
"2022-09-18","94221288",15.0930989583333
"2022-09-19","94221281",-100
"2022-09-19","94221282",-100
"2022-09-19","94221283",20.7079081632653
"2022-09-19","94221285",20.6071428571429
"2022-09-19","94221289",20.5892857142857
