"PLOT","Year","Site","Observer","NOTES","phenophase","doy"
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","plant_first_vis",NA
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","spring_90snowfree",NA
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","first_100snowfree",159
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","first_snowreturn",NA
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","autumn_50snow",NA
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1",NA,NA
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","bud_burst",NA
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","green50",NA
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","green100",26
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","first_yellow",38
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","yellow50",NA
"QHI_1",2019,"QHI","Elise Gallois","Gaps between 22nd June - 15th July. NOTE: Camera labelled Slump D1 but actually phenocam 1","yellow100",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","plant_first_vis",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","spring_90snowfree",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","first_100snowfree",159
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","first_snowreturn",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","autumn_50snow",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted",NA,NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","bud_burst",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","green50",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","green100",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","first_yellow",46
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","yellow50",NA
"QHI_2",2019,"QHI","Elise Gallois","Limited selection (4th-12th August)- no phenophases can be noted","yellow100",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"first_100snowfree",159
"QHI_3",2019,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,NA,NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"green50",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"green100",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"first_yellow",53
"QHI_3",2019,"QHI","Elise Gallois",NA,"yellow50",NA
"QHI_3",2019,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_6",2019,"QHI",NA,NA,"plant_first_vis",NA
"QHI_6",2019,"QHI",NA,NA,"spring_90snowfree",NA
"QHI_6",2019,"QHI",NA,NA,"first_100snowfree",152
"QHI_6",2019,"QHI",NA,NA,"first_snowreturn",NA
"QHI_6",2019,"QHI",NA,NA,"autumn_50snow",NA
"QHI_6",2019,"QHI",NA,NA,NA,NA
"QHI_6",2019,"QHI",NA,NA,"bud_burst",NA
"QHI_6",2019,"QHI",NA,NA,"green50",NA
"QHI_6",2019,"QHI",NA,NA,"green100",31
"QHI_6",2019,"QHI",NA,NA,"first_yellow",57
"QHI_6",2019,"QHI",NA,NA,"yellow50",NA
"QHI_6",2019,"QHI",NA,NA,"yellow100",NA
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","plant_first_vis",NA
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","spring_90snowfree",NA
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","first_100snowfree",165
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","first_snowreturn",NA
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","autumn_50snow",NA
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted",NA,NA
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","bud_burst",0
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","green50",NA
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","green100",19
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","first_yellow",43
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","yellow50",NA
"QHI_14",2019,"QHI","Elise Gallois","Limited selection (20th July - 13th August), gaps between 21st July - 9th Aug - no phenophases can be noted","yellow100",NA
"QHI_1",2018,"QHI","Elise Gallois",NA,"plant_first_vis",154
"QHI_1",2018,"QHI","Elise Gallois",NA,"spring_90snowfree",158
"QHI_1",2018,"QHI","Elise Gallois",NA,"first_100snowfree",162
"QHI_1",2018,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_1",2018,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_1",2018,"QHI","Elise Gallois",NA,NA,NA
"QHI_1",2018,"QHI","Elise Gallois",NA,"bud_burst",NA
"QHI_1",2018,"QHI","Elise Gallois",NA,"green50",18
"QHI_1",2018,"QHI","Elise Gallois",NA,"green100",31
"QHI_1",2018,"QHI","Elise Gallois",NA,"first_yellow",NA
"QHI_1",2018,"QHI","Elise Gallois",NA,"yellow50",NA
"QHI_1",2018,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","plant_first_vis",NA
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","spring_90snowfree",NA
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","first_100snowfree",165
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","first_snowreturn",NA
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","autumn_50snow",NA
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August",NA,NA
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","bud_burst",2
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","green50",14
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","green100",24
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","first_yellow",50
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","yellow50",NA
"QHI_2",2018,"QHI","Elise Gallois","Gap 15th-21st July, ends 9th August","yellow100",NA
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","plant_first_vis",155
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","spring_90snowfree",163
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","first_100snowfree",165
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","first_snowreturn",NA
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","autumn_50snow",NA
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet",NA,NA
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","bud_burst",3
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","green50",18
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","green100",35
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","first_yellow",48
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","yellow50",NA
"QHI_3",2018,"QHI","Elise Gallois","Ends 8th Aug - lots of senescence phenophases hadn't happened yet","yellow100",NA
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","plant_first_vis",NA
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","spring_90snowfree",183
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","first_100snowfree",172
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","first_snowreturn",242
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","autumn_50snow",280
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July",NA,NA
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","bud_burst",3
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","green50",10
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","green100",NA
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","first_yellow",NA
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","yellow50",64
"QHI_14",2018,"QHI","Elise Gallois","Very limited selection - 12 Jun to 11 July","yellow100",89
"QHI_5",2018,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_5",2018,"QHI","Elise Gallois",NA,"spring_90snowfree",NA
"QHI_5",2018,"QHI","Elise Gallois",NA,"first_100snowfree",165
"QHI_5",2018,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_5",2018,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_5",2018,"QHI","Elise Gallois",NA,NA,NA
"QHI_5",2018,"QHI","Elise Gallois",NA,"bud_burst",2
"QHI_5",2018,"QHI","Elise Gallois",NA,"green50",18
"QHI_5",2018,"QHI","Elise Gallois",NA,"green100",28
"QHI_5",2018,"QHI","Elise Gallois",NA,"first_yellow",NA
"QHI_5",2018,"QHI","Elise Gallois",NA,"yellow50",NA
"QHI_5",2018,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","plant_first_vis",153
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","spring_90snowfree",163
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","first_100snowfree",165
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","first_snowreturn",245
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","autumn_50snow",277
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August",NA,284
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","bud_burst",1
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","green50",34
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","green100",25
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","first_yellow",NA
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","yellow50",80
"QHI_6",2018,"QHI","Elise Gallois","Big gap between 5th July and 12th August","yellow100",100
"QHI_1",2017,"QHI","Elise Gallois",NA,"plant_first_vis",NA
"QHI_1",2017,"QHI","Elise Gallois",NA,"spring_90snowfree",147
"QHI_1",2017,"QHI","Elise Gallois",NA,"first_100snowfree",150
"QHI_1",2017,"QHI","Elise Gallois",NA,"first_snowreturn",NA
"QHI_1",2017,"QHI","Elise Gallois",NA,"autumn_50snow",NA
"QHI_1",2017,"QHI","Elise Gallois",NA,NA,NA
"QHI_1",2017,"QHI","Elise Gallois",NA,"bud_burst",14
"QHI_1",2017,"QHI","Elise Gallois",NA,"green50",22
"QHI_1",2017,"QHI","Elise Gallois",NA,"green100",36
"QHI_1",2017,"QHI","Elise Gallois",NA,"first_yellow",63
"QHI_1",2017,"QHI","Elise Gallois",NA,"yellow50",82
"QHI_1",2017,"QHI","Elise Gallois",NA,"yellow100",NA
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","plant_first_vis",NA
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","spring_90snowfree",NA
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","first_100snowfree",150
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","first_snowreturn",NA
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","autumn_50snow",NA
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug",NA,NA
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","bud_burst",8
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","green50",23
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","green100",NA
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","first_yellow",63
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","yellow50",NA
"QHI_2",2017,"QHI","Elise Gallois","Gaps from 4th June - 11th June, 16th June - 7th Aug","yellow100",NA
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","plant_first_vis",123
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","spring_90snowfree",136
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","first_100snowfree",139
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","first_snowreturn",NA
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","autumn_50snow",NA
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August",NA,NA
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","bud_burst",NA
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","green50",NA
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","green100",NA
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","first_yellow",63
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","yellow50",87
"QHI_3",2017,"QHI","Elise Gallois","Gaps from17th July - 01 August","yellow100",115
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","plant_first_vis",NA
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","spring_90snowfree",155
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","first_100snowfree",159
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","first_snowreturn",NA
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","autumn_50snow",NA
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August",NA,NA
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","bud_burst",3
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","green50",17
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","green100",28
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","first_yellow",56
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","yellow50",78
"QHI_14",2017,"QHI","Elise Gallois","Limited selection (10th July to 9th August), Gaps from 10th-20th July, 20th July-2nd August","yellow100",NA
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","plant_first_vis",124
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","spring_90snowfree",135
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","first_100snowfree",148
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","first_snowreturn",NA
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","autumn_50snow",NA
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down",NA,NA
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","bud_burst",9
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","green50",26
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","green100",38
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","first_yellow",65
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","yellow50",88
"QHI_5",2017,"QHI","Elise Gallois","Gaps between 6th-15th June as phenocam knocked down","yellow100",NA
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","plant_first_vis",124
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","spring_90snowfree",137
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","first_100snowfree",139
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","first_snowreturn",NA
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","autumn_50snow",NA
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July",NA,NA
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","bud_burst",19
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","green50",31
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","green100",47
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","first_yellow",65
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","yellow50",97
"QHI_6",2017,"QHI","Elise Gallois","Gaps between 27th June - 25th July","yellow100",NA
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","plant_first_vis",NA
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","spring_90snowfree",NA
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","first_100snowfree",158
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","first_snowreturn",NA
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","autumn_50snow",NA
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed",NA,NA
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","bud_burst",NA
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","green50",15
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","green100",31
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","first_yellow",44
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","yellow50",78
"QHI_1",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","yellow100",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","plant_first_vis",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","spring_90snowfree",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","first_100snowfree",158
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","first_snowreturn",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","autumn_50snow",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed",NA,NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","bud_burst",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","green50",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","green100",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","first_yellow",53
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","yellow50",NA
"QHI_2",2016,"QHI","Elise Gallois","Only starts 19th June so many phenophases missed","yellow100",NA
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","plant_first_vis",NA
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","spring_90snowfree",NA
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","first_100snowfree",158
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","first_snowreturn",NA
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","autumn_50snow",NA
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August",NA,NA
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","bud_burst",NA
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","green50",21
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","green100",34
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","first_yellow",52
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","yellow50",73
"QHI_3",2016,"QHI","Elise Gallois","Limited selection (5th July to 12th August), Gaps from 8th July - 28th August","yellow100",NA
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","plant_first_vis",NA
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","spring_90snowfree",177
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","first_100snowfree",164
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","first_snowreturn",NA
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","autumn_50snow",NA
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul",NA,NA
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","bud_burst",NA
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","green50",8
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","green100",23
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","first_yellow",45
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","yellow50",67
"QHI_14",2016,"QHI","Elise Gallois","Limited selection (14th July - 31st Aug), gap between 18th - 28th jul","yellow100",NA
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","plant_first_vis",NA
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","spring_90snowfree",NA
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","first_100snowfree",158
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","first_snowreturn",NA
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","autumn_50snow",NA
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug",NA,NA
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","bud_burst",NA
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","green50",15
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","green100",32
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","first_yellow",52
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","yellow50",74
"QHI_5",2016,"QHI","Elise Gallois","Limited selection (23rd July - 26th Aug), gaps 29th July-28th Aug","yellow100",NA
"QHI_6",2016,"QHI","Elise Gallois","Limited selection (24th-Jul - 1st September), gaps 24th July - 16th August","plant_first_vis",NA
"QHI_6",2016,"QHI","Elise Gallois","Limited selection (24th-Jul - 1st September), gaps 24th July - 16th August","spring_90snowfree",NA
"QHI_6",2016,"QHI","Elise Gallois","Limited selection (24th-Jul - 1st September), gaps 24th July - 16th August","first_100snowfree",158
"QHI_6",2016,"QHI","Elise Gallois","Limited selection (24th-Jul - 1st September), gaps 24th July - 16th August","first_snowreturn",NA
