#,Date-Time (GMT/BST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
30357,12/05/2022 05:44:37,12.18,,,,
30358,12/05/2022 05:54:37,12.18,,,,
30359,12/05/2022 06:04:37,12.14,,,,
30360,12/05/2022 06:14:37,12.14,,,,
30361,12/05/2022 06:24:37,12.10,,,,
30362,12/05/2022 06:34:37,12.22,,,,
30363,12/05/2022 06:44:37,12.35,,,,
30364,12/05/2022 06:54:37,12.48,,,,
30365,12/05/2022 07:04:37,12.61,,,,
30366,12/05/2022 07:14:37,12.74,,,,
30367,12/05/2022 07:24:37,12.82,,,,
30368,12/05/2022 07:34:37,12.91,,,,
30369,12/05/2022 07:44:37,13.04,,,,
30370,12/05/2022 07:54:37,13.17,,,,
30371,12/05/2022 08:04:37,13.30,,,,
30372,12/05/2022 08:14:37,13.34,,,,
30373,12/05/2022 08:24:37,13.47,,,,
30374,12/05/2022 08:34:37,13.55,,,,
30375,12/05/2022 08:44:37,13.55,,,,
30376,12/05/2022 08:54:37,13.64,,,,
30377,12/05/2022 09:04:37,13.55,,,,
30378,12/05/2022 09:14:37,13.60,,,,
30379,12/05/2022 09:24:37,13.51,,,,
30380,12/05/2022 09:34:37,13.38,,,,
30381,12/05/2022 09:44:37,13.30,,,,
30382,12/05/2022 09:54:37,13.17,,,,
30383,12/05/2022 10:04:37,13.04,,,,
30384,12/05/2022 10:14:37,12.95,,,,
30385,12/05/2022 10:24:37,12.82,,,,
30386,12/05/2022 10:34:37,12.74,,,,
30387,12/05/2022 10:44:37,12.70,,,,
30388,12/05/2022 10:54:37,12.65,,,,
30389,12/05/2022 11:04:37,12.52,,,,
30390,12/05/2022 11:14:37,12.44,,,,
30391,12/05/2022 11:24:37,12.40,,,,
30392,12/05/2022 11:34:37,12.35,,,,
30393,12/05/2022 11:44:37,12.27,,,,
30394,12/05/2022 11:54:37,12.18,,,,
30395,12/05/2022 12:04:37,12.14,,,,
30396,12/05/2022 12:14:37,12.10,,,,
30397,12/05/2022 12:24:37,12.05,,,,
30398,12/05/2022 12:34:37,12.01,,,,
30399,12/05/2022 12:44:37,11.97,,,,
30400,12/05/2022 12:54:37,11.92,,,,
30401,12/05/2022 13:04:37,11.84,,,,
30402,12/05/2022 13:14:37,11.84,,,,
30403,12/05/2022 13:24:37,11.79,,,,
30404,12/05/2022 13:34:37,11.79,,,,
30405,12/05/2022 13:44:37,11.67,,,,
30406,12/05/2022 13:54:37,11.67,,,,
30407,12/05/2022 14:04:37,11.62,,,,
30408,12/05/2022 14:14:37,11.62,,,,
30409,12/05/2022 14:24:37,11.58,,,,
30410,12/05/2022 14:34:37,11.54,,,,
30411,12/05/2022 14:44:37,11.49,,,,
30412,12/05/2022 14:54:37,11.45,,,,
30413,12/05/2022 15:04:37,11.41,,,,
30414,12/05/2022 15:14:37,11.37,,,,
30415,12/05/2022 15:24:37,11.32,,,,
30416,12/05/2022 15:34:37,11.32,,,,
30417,12/05/2022 15:44:37,11.32,,,,
30418,12/05/2022 15:54:37,11.28,,,,
30419,12/05/2022 16:04:37,11.28,,,,
30420,12/05/2022 16:14:37,11.19,,,,
30421,12/05/2022 16:24:37,11.24,,,,
30422,12/05/2022 16:34:37,11.24,,,,
30423,12/05/2022 16:44:37,11.24,,,,
30424,12/05/2022 16:54:37,11.24,,,,
30425,12/05/2022 17:04:37,11.24,,,,
30426,12/05/2022 17:14:37,11.24,,,,
30427,12/05/2022 17:24:37,11.24,,,,
30428,12/05/2022 17:34:37,11.28,,,,
30429,12/05/2022 17:44:37,11.24,,,,
30430,12/05/2022 17:54:37,11.24,,,,
30431,12/05/2022 18:04:37,11.24,,,,
30432,12/05/2022 18:14:37,11.28,,,,
30433,12/05/2022 18:24:37,11.28,,,,
30434,12/05/2022 18:34:37,11.28,,,,
30435,12/05/2022 18:44:37,11.37,,,,
30436,12/05/2022 18:54:37,11.37,,,,
30437,12/05/2022 19:04:37,11.41,,,,
30438,12/05/2022 19:14:37,11.41,,,,
30439,12/05/2022 19:24:37,11.54,,,,
30440,12/05/2022 19:34:37,11.67,,,,
30441,12/05/2022 19:44:37,11.88,,,,
30442,12/05/2022 19:54:37,12.10,,,,
30443,12/05/2022 20:04:37,12.05,,,,
30444,12/05/2022 20:14:37,12.14,,,,
30445,12/05/2022 20:24:37,12.14,,,,
30446,12/05/2022 20:34:37,12.18,,,,
30447,12/05/2022 20:44:37,12.18,,,,
30448,12/05/2022 20:54:37,12.22,,,,
30449,12/05/2022 21:04:37,12.22,,,,
30450,12/05/2022 21:14:37,12.18,,,,
30451,12/05/2022 21:24:37,12.22,,,,
30452,12/05/2022 21:34:37,12.14,,,,
30453,12/05/2022 21:44:37,12.14,,,,
30454,12/05/2022 21:54:37,12.10,,,,
30455,12/05/2022 22:04:37,12.05,,,,
30456,12/05/2022 22:14:37,12.01,,,,
30457,12/05/2022 22:24:37,12.01,,,,
30458,12/05/2022 22:34:37,11.92,,,,
30459,12/05/2022 22:44:37,11.88,,,,
30460,12/05/2022 22:54:37,11.88,,,,
30461,12/05/2022 23:04:37,11.84,,,,
30462,12/05/2022 23:14:37,11.79,,,,
30463,12/05/2022 23:24:37,11.75,,,,
30464,12/05/2022 23:34:37,11.71,,,,
30465,12/05/2022 23:44:37,11.67,,,,
30466,12/05/2022 23:54:37,11.67,,,,
30467,12/06/2022 00:04:37,11.62,,,,
30468,12/06/2022 00:14:37,11.62,,,,
30469,12/06/2022 00:24:37,11.58,,,,
30470,12/06/2022 00:34:37,11.58,,,,
30471,12/06/2022 00:44:37,11.58,,,,
30472,12/06/2022 00:54:37,11.54,,,,
30473,12/06/2022 01:04:37,11.54,,,,
30474,12/06/2022 01:14:37,11.45,,,,
30475,12/06/2022 01:24:37,11.45,,,,
30476,12/06/2022 01:34:37,11.49,,,,
30477,12/06/2022 01:44:37,11.41,,,,
30478,12/06/2022 01:54:37,11.37,,,,
30479,12/06/2022 02:04:37,11.37,,,,
30480,12/06/2022 02:14:37,11.37,,,,
30481,12/06/2022 02:24:37,11.37,,,,
30482,12/06/2022 02:34:37,11.37,,,,
30483,12/06/2022 02:44:37,11.32,,,,
30484,12/06/2022 02:54:37,11.37,,,,
30485,12/06/2022 03:04:37,11.32,,,,
30486,12/06/2022 03:14:37,11.32,,,,
30487,12/06/2022 03:24:37,11.32,,,,
30488,12/06/2022 03:34:37,11.28,,,,
30489,12/06/2022 03:44:37,11.28,,,,
30490,12/06/2022 03:54:37,11.24,,,,
30491,12/06/2022 04:04:37,11.24,,,,
30492,12/06/2022 04:14:37,11.24,,,,
30493,12/06/2022 04:24:37,11.28,,,,
30494,12/06/2022 04:34:37,11.19,,,,
30495,12/06/2022 04:44:37,11.24,,,,
30496,12/06/2022 04:54:37,11.24,,,,
30497,12/06/2022 05:04:37,11.24,,,,
30498,12/06/2022 05:14:37,11.19,,,,
30499,12/06/2022 05:24:37,11.24,,,,
30500,12/06/2022 05:34:37,11.19,,,,
30501,12/06/2022 05:44:37,11.11,,,,
30502,12/06/2022 05:54:37,11.19,,,,
30503,12/06/2022 06:04:37,11.15,,,,
30504,12/06/2022 06:14:37,11.11,,,,
30505,12/06/2022 06:24:37,11.11,,,,
30506,12/06/2022 06:34:37,11.11,,,,
30507,12/06/2022 06:44:37,11.15,,,,
30508,12/06/2022 06:54:37,11.19,,,,
30509,12/06/2022 07:04:37,11.15,,,,
30510,12/06/2022 07:14:37,11.11,,,,
30511,12/06/2022 07:24:37,11.19,,,,
30512,12/06/2022 07:34:37,11.19,,,,
30513,12/06/2022 07:44:37,11.15,,,,
30514,12/06/2022 07:54:37,11.19,,,,
30515,12/06/2022 08:04:37,11.19,,,,
30516,12/06/2022 08:14:37,11.24,,,,
30517,12/06/2022 08:24:37,11.28,,,,
30518,12/06/2022 08:34:37,11.28,,,,
30519,12/06/2022 08:44:37,11.24,,,,
30520,12/06/2022 08:54:37,11.24,,,,
30521,12/06/2022 09:04:37,11.19,,,,
30522,12/06/2022 09:14:37,11.15,,,,
30523,12/06/2022 09:24:37,11.07,,,,
30524,12/06/2022 09:34:37,11.02,,,,
30525,12/06/2022 09:44:37,10.94,,,,
30526,12/06/2022 09:54:37,10.94,,,,
30527,12/06/2022 10:04:37,10.89,,,,
30528,12/06/2022 10:14:37,10.81,,,,
30529,12/06/2022 10:24:37,10.81,,,,
30530,12/06/2022 10:34:37,10.72,,,,
30531,12/06/2022 10:44:37,10.72,,,,
30532,12/06/2022 10:54:37,10.72,,,,
30533,12/06/2022 11:04:37,10.64,,,,
30534,12/06/2022 11:14:37,10.59,,,,
30535,12/06/2022 11:24:37,10.59,,,,
30536,12/06/2022 11:34:37,10.55,,,,
30537,12/06/2022 11:44:37,10.55,,,,
30538,12/06/2022 11:54:37,10.51,,,,
30539,12/06/2022 12:04:37,10.51,,,,
30540,12/06/2022 12:14:37,10.46,,,,
30541,12/06/2022 12:24:37,10.42,,,,
30542,12/06/2022 12:34:37,10.42,,,,
30543,12/06/2022 12:44:37,10.42,,,,
30544,12/06/2022 12:54:37,10.38,,,,
30545,12/06/2022 13:04:37,10.38,,,,
30546,12/06/2022 13:14:37,10.34,,,,
30547,12/06/2022 13:24:37,10.34,,,,
30548,12/06/2022 13:34:37,10.29,,,,
30549,12/06/2022 13:44:37,10.29,,,,
30550,12/06/2022 13:54:37,10.25,,,,
30551,12/06/2022 14:04:37,10.29,,,,
30552,12/06/2022 14:14:37,10.21,,,,
30553,12/06/2022 14:24:37,10.21,,,,
30554,12/06/2022 14:34:37,10.21,,,,
30555,12/06/2022 14:44:37,10.21,,,,
30556,12/06/2022 14:54:37,10.21,,,,
30557,12/06/2022 15:04:37,10.21,,,,
30558,12/06/2022 15:14:37,10.12,,,,
30559,12/06/2022 15:24:37,10.12,,,,
30560,12/06/2022 15:34:37,10.12,,,,
30561,12/06/2022 15:44:37,10.08,,,,
30562,12/06/2022 15:54:37,10.08,,,,
30563,12/06/2022 16:04:37,10.08,,,,
30564,12/06/2022 16:14:37,9.99,,,,
30565,12/06/2022 16:24:37,9.99,,,,
30566,12/06/2022 16:34:37,10.04,,,,
30567,12/06/2022 16:44:37,9.95,,,,
30568,12/06/2022 16:54:37,9.95,,,,
30569,12/06/2022 17:04:37,9.95,,,,
30570,12/06/2022 17:14:37,9.91,,,,
30571,12/06/2022 17:24:37,9.91,,,,
30572,12/06/2022 17:34:37,9.86,,,,
30573,12/06/2022 17:44:37,9.86,,,,
30574,12/06/2022 17:54:37,9.82,,,,
30575,12/06/2022 18:04:37,9.82,,,,
30576,12/06/2022 18:14:37,9.91,,,,
30577,12/06/2022 18:24:37,9.99,,,,
30578,12/06/2022 18:34:37,10.25,,,,
30579,12/06/2022 18:44:37,10.55,,,,
30580,12/06/2022 18:54:37,10.85,,,,
30581,12/06/2022 19:04:37,11.15,,,,
30582,12/06/2022 19:14:37,11.28,,,,
30583,12/06/2022 19:24:37,11.41,,,,
30584,12/06/2022 19:34:37,11.49,,,,
30585,12/06/2022 19:44:37,11.49,,,,
30586,12/06/2022 19:54:37,11.49,,,,
30587,12/06/2022 20:04:37,11.45,,,,
30588,12/06/2022 20:14:37,11.41,,,,
30589,12/06/2022 20:24:37,11.41,,,,
30590,12/06/2022 20:34:37,11.32,,,,
30591,12/06/2022 20:44:37,11.32,,,,
30592,12/06/2022 20:54:37,11.19,,,,
30593,12/06/2022 21:04:37,11.19,,,,
30594,12/06/2022 21:14:37,11.15,,,,
30595,12/06/2022 21:24:37,11.07,,,,
30596,12/06/2022 21:34:37,11.11,,,,
30597,12/06/2022 21:44:37,11.02,,,,
30598,12/06/2022 21:54:37,10.94,,,,
30599,12/06/2022 22:04:37,10.94,,,,
30600,12/06/2022 22:14:37,10.89,,,,
30601,12/06/2022 22:24:37,10.89,,,,
30602,12/06/2022 22:34:37,10.81,,,,
30603,12/06/2022 22:44:37,10.85,,,,
30604,12/06/2022 22:54:37,10.77,,,,
30605,12/06/2022 23:04:37,10.72,,,,
30606,12/06/2022 23:14:37,10.77,,,,
30607,12/06/2022 23:24:37,10.89,,,,
30608,12/06/2022 23:34:37,10.89,,,,
30609,12/06/2022 23:44:37,10.85,,,,
30610,12/06/2022 23:54:37,10.94,,,,
30611,12/07/2022 00:04:37,10.98,,,,
30612,12/07/2022 00:14:37,10.89,,,,
30613,12/07/2022 00:24:37,10.89,,,,
30614,12/07/2022 00:34:37,10.85,,,,
30615,12/07/2022 00:44:37,10.81,,,,
30616,12/07/2022 00:54:37,10.77,,,,
30617,12/07/2022 01:04:37,10.64,,,,
30618,12/07/2022 01:14:37,10.64,,,,
30619,12/07/2022 01:24:37,10.59,,,,
30620,12/07/2022 01:34:37,10.59,,,,
30621,12/07/2022 01:44:37,10.59,,,,
30622,12/07/2022 01:54:37,10.51,,,,
30623,12/07/2022 02:04:37,10.51,,,,
30624,12/07/2022 02:14:37,10.46,,,,
30625,12/07/2022 02:24:37,10.38,,,,
30626,12/07/2022 02:34:37,10.42,,,,
30627,12/07/2022 02:44:37,10.38,,,,
30628,12/07/2022 02:54:37,10.42,,,,
30629,12/07/2022 03:04:37,10.42,,,,
30630,12/07/2022 03:14:37,10.34,,,,
30631,12/07/2022 03:24:37,10.38,,,,
30632,12/07/2022 03:34:37,10.34,,,,
30633,12/07/2022 03:44:37,10.29,,,,
30634,12/07/2022 03:54:37,10.29,,,,
30635,12/07/2022 04:04:37,10.25,,,,
30636,12/07/2022 04:14:37,10.21,,,,
30637,12/07/2022 04:24:37,10.21,,,,
30638,12/07/2022 04:34:37,10.21,,,,
30639,12/07/2022 04:44:37,10.16,,,,
30640,12/07/2022 04:54:37,10.16,,,,
30641,12/07/2022 05:04:37,10.16,,,,
30642,12/07/2022 05:14:37,10.12,,,,
30643,12/07/2022 05:24:37,10.08,,,,
30644,12/07/2022 05:34:37,10.12,,,,
30645,12/07/2022 05:44:37,10.04,,,,
30646,12/07/2022 05:54:37,10.04,,,,
30647,12/07/2022 06:04:37,10.04,,,,
30648,12/07/2022 06:14:37,9.95,,,,
30649,12/07/2022 06:24:37,9.95,,,,
30650,12/07/2022 06:34:37,9.95,,,,
30651,12/07/2022 06:44:37,9.95,,,,
30652,12/07/2022 06:54:37,9.86,,,,
30653,12/07/2022 07:04:37,9.91,,,,
30654,12/07/2022 07:14:37,9.91,,,,
30655,12/07/2022 07:24:37,9.91,,,,
30656,12/07/2022 07:34:37,9.82,,,,
30657,12/07/2022 07:44:37,9.82,,,,
30658,12/07/2022 07:54:37,9.78,,,,
30659,12/07/2022 08:04:37,9.82,,,,
30660,12/07/2022 08:14:37,9.74,,,,
30661,12/07/2022 08:24:37,9.74,,,,
30662,12/07/2022 08:34:37,9.61,,,,
30663,12/07/2022 08:44:37,9.61,,,,
30664,12/07/2022 08:54:37,9.56,,,,
30665,12/07/2022 09:04:37,9.48,,,,
30666,12/07/2022 09:14:37,9.44,,,,
30667,12/07/2022 09:24:37,9.44,,,,
30668,12/07/2022 09:34:37,9.39,,,,
30669,12/07/2022 09:44:37,9.35,,,,
30670,12/07/2022 09:54:37,9.35,,,,
30671,12/07/2022 10:04:37,9.31,,,,
30672,12/07/2022 10:14:37,9.26,,,,
30673,12/07/2022 10:24:37,9.22,,,,
30674,12/07/2022 10:34:37,9.22,,,,
30675,12/07/2022 10:44:37,9.18,,,,
30676,12/07/2022 10:54:37,9.18,,,,
30677,12/07/2022 11:04:37,9.18,,,,
30678,12/07/2022 11:14:37,9.18,,,,
30679,12/07/2022 11:24:37,9.14,,,,
30680,12/07/2022 11:34:37,9.14,,,,
30681,12/07/2022 11:44:37,9.09,,,,
30682,12/07/2022 11:54:37,9.14,,,,
30683,12/07/2022 12:04:37,9.05,,,,
30684,12/07/2022 12:14:37,9.09,,,,
30685,12/07/2022 12:24:37,9.05,,,,
30686,12/07/2022 12:34:37,9.05,,,,
30687,12/07/2022 12:44:37,9.05,,,,
30688,12/07/2022 12:54:37,9.05,,,,
30689,12/07/2022 13:04:37,9.01,,,,
30690,12/07/2022 13:14:37,9.09,,,,
30691,12/07/2022 13:24:37,9.01,,,,
30692,12/07/2022 13:34:37,8.96,,,,
30693,12/07/2022 13:44:37,8.96,,,,
30694,12/07/2022 13:54:37,9.01,,,,
30695,12/07/2022 14:04:37,9.01,,,,
30696,12/07/2022 14:14:37,9.01,,,,
30697,12/07/2022 14:24:37,8.92,,,,
30698,12/07/2022 14:34:37,8.92,,,,
30699,12/07/2022 14:44:37,8.92,,,,
30700,12/07/2022 14:54:37,8.92,,,,
30701,12/07/2022 15:04:37,8.88,,,,
30702,12/07/2022 15:14:37,8.96,,,,
30703,12/07/2022 15:24:37,8.88,,,,
30704,12/07/2022 15:34:37,8.92,,,,
30705,12/07/2022 15:44:37,8.88,,,,
30706,12/07/2022 15:54:37,8.83,,,,
30707,12/07/2022 16:04:37,8.92,,,,
30708,12/07/2022 16:14:37,8.83,,,,
30709,12/07/2022 16:24:37,8.88,,,,
30710,12/07/2022 16:34:37,8.83,,,,
30711,12/07/2022 16:44:37,8.83,,,,
30712,12/07/2022 16:54:37,8.79,,,,
30713,12/07/2022 17:04:37,8.75,,,,
30714,12/07/2022 17:14:37,8.75,,,,
30715,12/07/2022 17:24:37,8.75,,,,
30716,12/07/2022 17:34:37,8.75,,,,
30717,12/07/2022 17:44:37,8.71,,,,
30718,12/07/2022 17:54:37,8.66,,,,
30719,12/07/2022 18:04:37,8.66,,,,
30720,12/07/2022 18:14:37,8.66,,,,
30721,12/07/2022 18:24:37,8.66,,,,
30722,12/07/2022 18:34:37,8.62,,,,
30723,12/07/2022 18:44:37,8.58,,,,
30724,12/07/2022 18:54:37,8.53,,,,
30725,12/07/2022 19:04:37,8.71,,,,
30726,12/07/2022 19:14:37,9.14,,,,
30727,12/07/2022 19:24:37,9.44,,,,
30728,12/07/2022 19:34:37,9.74,,,,
30729,12/07/2022 19:44:37,10.12,,,,
30730,12/07/2022 19:54:37,10.46,,,,
30731,12/07/2022 20:04:37,10.77,,,,
30732,12/07/2022 20:14:37,11.02,,,,
30733,12/07/2022 20:24:37,11.32,,,,
30734,12/07/2022 20:34:37,11.58,,,,
30735,12/07/2022 20:44:37,11.84,,,,
30736,12/07/2022 20:54:37,12.05,,,,
30737,12/07/2022 21:04:37,12.31,,,,
30738,12/07/2022 21:14:37,12.48,,,,
30739,12/07/2022 21:24:37,12.74,,,,
30740,12/07/2022 21:34:37,12.87,,,,
30741,12/07/2022 21:44:37,13.12,,,,
30742,12/07/2022 21:54:37,13.25,,,,
30743,12/07/2022 22:04:37,13.43,,,,
30744,12/07/2022 22:14:37,13.64,,,,
30745,12/07/2022 22:24:37,13.81,,,,
30746,12/07/2022 22:34:37,13.94,,,,
30747,12/07/2022 22:44:37,14.07,,,,
30748,12/07/2022 22:54:37,14.20,,,,
30749,12/07/2022 23:04:37,14.24,,,,
30750,12/07/2022 23:14:37,14.37,,,,
30751,12/07/2022 23:24:37,14.45,,,,
30752,12/07/2022 23:34:37,14.37,,,,
30753,12/07/2022 23:44:37,14.24,,,,
30754,12/07/2022 23:54:37,14.07,,,,
30755,12/08/2022 00:04:37,13.85,,,,
30756,12/08/2022 00:14:37,13.68,,,,
30757,12/08/2022 00:24:37,13.55,,,,
30758,12/08/2022 00:34:37,13.43,,,,
30759,12/08/2022 00:44:37,13.25,,,,
30760,12/08/2022 00:54:37,13.12,,,,
30761,12/08/2022 01:04:37,13.00,,,,
30762,12/08/2022 01:14:37,12.82,,,,
30763,12/08/2022 01:24:37,12.70,,,,
30764,12/08/2022 01:34:37,12.61,,,,
30765,12/08/2022 01:44:37,12.48,,,,
30766,12/08/2022 01:54:37,12.40,,,,
30767,12/08/2022 02:04:37,12.27,,,,
30768,12/08/2022 02:14:37,12.18,,,,
30769,12/08/2022 02:24:37,12.10,,,,
30770,12/08/2022 02:34:37,12.01,,,,
30771,12/08/2022 02:44:37,11.92,,,,
30772,12/08/2022 02:54:37,11.84,,,,
30773,12/08/2022 03:04:37,11.84,,,,
30774,12/08/2022 03:14:37,11.79,,,,
30775,12/08/2022 03:24:37,11.71,,,,
30776,12/08/2022 03:34:37,11.58,,,,
30777,12/08/2022 03:44:37,11.54,,,,
30778,12/08/2022 03:54:37,11.49,,,,
30779,12/08/2022 04:04:37,11.41,,,,
30780,12/08/2022 04:14:37,11.37,,,,
30781,12/08/2022 04:24:37,11.28,,,,
30782,12/08/2022 04:34:37,11.24,,,,
30783,12/08/2022 04:44:37,11.19,,,,
30784,12/08/2022 04:54:37,11.11,,,,
30785,12/08/2022 05:04:37,11.11,,,,
30786,12/08/2022 05:14:37,11.07,,,,
30787,12/08/2022 05:24:37,11.02,,,,
30788,12/08/2022 05:34:37,10.98,,,,
30789,12/08/2022 05:44:37,10.89,,,,
30790,12/08/2022 05:54:37,10.85,,,,
30791,12/08/2022 06:04:37,10.77,,,,
30792,12/08/2022 06:14:37,10.72,,,,
30793,12/08/2022 06:24:37,10.68,,,,
30794,12/08/2022 06:34:37,10.64,,,,
30795,12/08/2022 06:44:37,10.59,,,,
30796,12/08/2022 06:54:37,10.55,,,,
30797,12/08/2022 07:04:37,10.46,,,,
30798,12/08/2022 07:14:37,10.46,,,,
30799,12/08/2022 07:24:37,10.42,,,,
30800,12/08/2022 07:34:37,10.34,,,,
30801,12/08/2022 07:44:37,10.29,,,,
30802,12/08/2022 07:54:37,10.21,,,,
30803,12/08/2022 08:04:37,10.16,,,,
30804,12/08/2022 08:14:37,10.16,,,,
30805,12/08/2022 08:24:37,10.04,,,,
30806,12/08/2022 08:34:37,9.99,,,,
30807,12/08/2022 08:44:37,9.95,,,,
30808,12/08/2022 08:54:37,9.86,,,,
30809,12/08/2022 09:04:37,9.82,,,,
30810,12/08/2022 09:14:37,9.69,,,,
30811,12/08/2022 09:24:37,9.65,,,,
30812,12/08/2022 09:34:37,9.61,,,,
30813,12/08/2022 09:44:37,9.52,,,,
30814,12/08/2022 09:54:37,9.48,,,,
30815,12/08/2022 10:04:37,9.44,,,,
30816,12/08/2022 10:14:37,9.35,,,,
30817,12/08/2022 10:24:37,9.39,,,,
30818,12/08/2022 10:34:37,9.31,,,,
30819,12/08/2022 10:44:37,9.26,,,,
30820,12/08/2022 10:54:37,9.22,,,,
30821,12/08/2022 11:04:37,9.18,,,,
30822,12/08/2022 11:14:37,9.18,,,,
30823,12/08/2022 11:24:37,9.14,,,,
30824,12/08/2022 11:34:37,9.14,,,,
30825,12/08/2022 11:44:37,9.09,,,,
30826,12/08/2022 11:54:37,9.01,,,,
30827,12/08/2022 12:04:37,9.01,,,,
30828,12/08/2022 12:14:37,9.01,,,,
30829,12/08/2022 12:24:37,8.96,,,,
30830,12/08/2022 12:34:37,8.92,,,,
30831,12/08/2022 12:44:37,8.88,,,,
30832,12/08/2022 12:54:37,8.88,,,,
30833,12/08/2022 13:04:37,8.83,,,,
30834,12/08/2022 13:14:37,8.83,,,,
30835,12/08/2022 13:24:37,8.83,,,,
30836,12/08/2022 13:34:37,8.75,,,,
30837,12/08/2022 13:44:37,8.79,,,,
30838,12/08/2022 13:54:37,8.75,,,,
30839,12/08/2022 14:04:37,8.75,,,,
30840,12/08/2022 14:14:37,8.71,,,,
30841,12/08/2022 14:24:37,8.71,,,,
30842,12/08/2022 14:34:37,8.66,,,,
30843,12/08/2022 14:44:37,8.66,,,,
30844,12/08/2022 14:54:37,8.66,,,,
30845,12/08/2022 15:04:37,8.62,,,,
30846,12/08/2022 15:14:37,8.62,,,,
30847,12/08/2022 15:24:37,8.62,,,,
30848,12/08/2022 15:34:37,8.66,,,,
30849,12/08/2022 15:44:37,8.58,,,,
30850,12/08/2022 15:54:37,8.53,,,,
30851,12/08/2022 16:04:37,8.53,,,,
30852,12/08/2022 16:14:37,8.49,,,,
30853,12/08/2022 16:24:37,8.49,,,,
30854,12/08/2022 16:34:37,8.49,,,,
30855,12/08/2022 16:44:37,8.45,,,,
30856,12/08/2022 16:54:37,8.45,,,,
30857,12/08/2022 17:04:37,8.45,,,,
30858,12/08/2022 17:14:37,8.45,,,,
30859,12/08/2022 17:24:37,8.36,,,,
30860,12/08/2022 17:34:37,8.32,,,,
30861,12/08/2022 17:44:37,8.36,,,,
30862,12/08/2022 17:54:37,8.32,,,,
30863,12/08/2022 18:04:37,8.28,,,,
30864,12/08/2022 18:14:37,8.28,,,,
30865,12/08/2022 18:24:37,8.23,,,,
30866,12/08/2022 18:34:37,8.23,,,,
30867,12/08/2022 18:44:37,8.19,,,,
30868,12/08/2022 18:54:37,8.15,,,,
30869,12/08/2022 19:04:37,8.32,,,,
30870,12/08/2022 19:14:37,8.66,,,,
30871,12/08/2022 19:24:37,9.05,,,,
30872,12/08/2022 19:34:37,9.44,,,,
30873,12/08/2022 19:44:37,9.74,,,,
30874,12/08/2022 19:54:37,10.12,,,,
30875,12/08/2022 20:04:37,10.34,,,,
30876,12/08/2022 20:14:37,10.59,,,,
30877,12/08/2022 20:24:37,10.89,,,,
30878,12/08/2022 20:34:37,11.15,,,,
30879,12/08/2022 20:44:37,11.41,,,,
30880,12/08/2022 20:54:37,11.54,,,,
30881,12/08/2022 21:04:37,11.75,,,,
30882,12/08/2022 21:14:37,11.92,,,,
30883,12/08/2022 21:24:37,12.14,,,,
30884,12/08/2022 21:34:37,12.40,,,,
30885,12/08/2022 21:44:37,12.57,,,,
30886,12/08/2022 21:54:37,12.74,,,,
30887,12/08/2022 22:04:37,12.91,,,,
30888,12/08/2022 22:14:37,13.17,,,,
30889,12/08/2022 22:24:37,13.34,,,,
30890,12/08/2022 22:34:37,13.51,,,,
30891,12/08/2022 22:44:37,13.68,,,,
30892,12/08/2022 22:54:37,13.81,,,,
30893,12/08/2022 23:04:37,13.90,,,,
30894,12/08/2022 23:14:37,14.07,,,,
30895,12/08/2022 23:24:37,14.07,,,,
30896,12/08/2022 23:34:37,14.03,,,,
30897,12/08/2022 23:44:37,13.90,,,,
30898,12/08/2022 23:54:37,13.81,,,,
30899,12/09/2022 00:04:37,13.68,,,,
30900,12/09/2022 00:14:37,13.43,,,,
30901,12/09/2022 00:24:37,13.30,,,,
30902,12/09/2022 00:34:37,13.17,,,,
30903,12/09/2022 00:44:37,13.00,,,,
30904,12/09/2022 00:54:37,12.82,,,,
30905,12/09/2022 01:04:37,12.65,,,,
30906,12/09/2022 01:14:37,12.48,,,,
30907,12/09/2022 01:24:37,12.40,,,,
30908,12/09/2022 01:34:37,12.27,,,,
30909,12/09/2022 01:44:37,12.14,,,,
30910,12/09/2022 01:54:37,12.01,,,,
30911,12/09/2022 02:04:37,11.92,,,,
30912,12/09/2022 02:14:37,11.84,,,,
30913,12/09/2022 02:24:37,11.71,,,,
30914,12/09/2022 02:34:37,11.67,,,,
30915,12/09/2022 02:44:37,11.58,,,,
30916,12/09/2022 02:54:37,11.45,,,,
30917,12/09/2022 03:04:37,11.37,,,,
30918,12/09/2022 03:14:37,11.32,,,,
30919,12/09/2022 03:24:37,11.28,,,,
30920,12/09/2022 03:34:37,11.15,,,,
30921,12/09/2022 03:44:37,11.07,,,,
30922,12/09/2022 03:54:37,11.02,,,,
30923,12/09/2022 04:04:37,10.94,,,,
30924,12/09/2022 04:14:37,10.89,,,,
30925,12/09/2022 04:24:37,10.81,,,,
30926,12/09/2022 04:34:37,10.72,,,,
30927,12/09/2022 04:44:37,10.68,,,,
30928,12/09/2022 04:54:37,10.64,,,,
30929,12/09/2022 05:04:37,10.59,,,,
30930,12/09/2022 05:14:37,10.55,,,,
30931,12/09/2022 05:24:37,10.51,,,,
30932,12/09/2022 05:34:37,10.46,,,,
30933,12/09/2022 05:44:37,10.42,,,,
30934,12/09/2022 05:54:37,10.38,,,,
30935,12/09/2022 06:04:37,10.29,,,,
30936,12/09/2022 06:14:37,10.25,,,,
30937,12/09/2022 06:24:37,10.21,,,,
