#,Date-Time (GMT/BST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,Low Power Warning,Safe Shut down Low Battery,Stopped,End of File
3982,12/18/2020 11:37:18,5.19,,,,,,,
3983,12/18/2020 11:47:18,5.32,,,,,,,
3984,12/18/2020 11:57:18,5.40,,,,,,,
3985,12/18/2020 12:07:18,5.45,,,,,,,
3986,12/18/2020 12:17:18,5.57,,,,,,,
3987,12/18/2020 12:27:18,5.70,,,,,,,
3988,12/18/2020 12:37:18,5.79,,,,,,,
3989,12/18/2020 12:47:18,5.83,,,,,,,
3990,12/18/2020 12:57:18,5.92,,,,,,,
3991,12/18/2020 13:07:18,5.87,,,,,,,
3992,12/18/2020 13:17:18,5.96,,,,,,,
3993,12/18/2020 13:27:18,5.92,,,,,,,
3994,12/18/2020 13:37:18,5.92,,,,,,,
3995,12/18/2020 13:47:18,5.92,,,,,,,
3996,12/18/2020 13:57:18,5.92,,,,,,,
3997,12/18/2020 14:07:18,5.96,,,,,,,
3998,12/18/2020 14:17:18,6.00,,,,,,,
3999,12/18/2020 14:27:18,6.00,,,,,,,
4000,12/18/2020 14:37:18,6.05,,,,,,,
4001,12/18/2020 14:47:18,6.17,,,,,,,
4002,12/18/2020 14:57:18,6.26,,,,,,,
4003,12/18/2020 15:07:18,6.30,,,,,,,
4004,12/18/2020 15:17:18,6.39,,,,,,,
4005,12/18/2020 15:27:18,6.52,,,,,,,
4006,12/18/2020 15:37:18,6.65,,,,,,,
4007,12/18/2020 15:47:18,6.69,,,,,,,
4008,12/18/2020 15:57:18,6.73,,,,,,,
4009,12/18/2020 16:07:18,6.65,,,,,,,
4010,12/18/2020 16:17:18,6.17,,,,,,,
4011,12/18/2020 16:27:18,5.87,,,,,,,
4012,12/18/2020 16:37:18,5.75,,,,,,,
4013,12/18/2020 16:47:18,5.62,,,,,,,
4014,12/18/2020 16:57:18,5.53,,,,,,,
4015,12/18/2020 17:07:18,5.40,,,,,,,
4016,12/18/2020 17:17:18,5.36,,,,,,,
4017,12/18/2020 17:27:18,5.32,,,,,,,
4018,12/18/2020 17:37:18,5.36,,,,,,,
4019,12/18/2020 17:47:18,5.32,,,,,,,
4020,12/18/2020 17:57:18,5.27,,,,,,,
4021,12/18/2020 18:07:18,5.27,,,,,,,
4022,12/18/2020 18:17:18,5.23,,,,,,,
4023,12/18/2020 18:27:18,5.23,,,,,,,
4024,12/18/2020 18:37:18,5.27,,,,,,,
4025,12/18/2020 18:47:18,5.27,,,,,,,
4026,12/18/2020 18:57:18,5.32,,,,,,,
4027,12/18/2020 19:07:18,5.23,,,,,,,
4028,12/18/2020 19:17:18,5.23,,,,,,,
4029,12/18/2020 19:27:18,5.23,,,,,,,
4030,12/18/2020 19:37:18,5.19,,,,,,,
4031,12/18/2020 19:47:18,5.19,,,,,,,
4032,12/18/2020 19:57:18,5.23,,,,,,,
4033,12/18/2020 20:07:18,5.27,,,,,,,
4034,12/18/2020 20:17:18,5.27,,,,,,,
4035,12/18/2020 20:27:18,5.19,,,,,,,
4036,12/18/2020 20:37:18,5.10,,,,,,,
4037,12/18/2020 20:47:18,5.02,,,,,,,
4038,12/18/2020 20:57:18,4.93,,,,,,,
4039,12/18/2020 21:07:18,4.97,,,,,,,
4040,12/18/2020 21:17:18,5.02,,,,,,,
4041,12/18/2020 21:27:18,5.02,,,,,,,
4042,12/18/2020 21:37:18,5.10,,,,,,,
4043,12/18/2020 21:47:18,5.15,,,,,,,
4044,12/18/2020 21:57:18,5.15,,,,,,,
4045,12/18/2020 22:07:18,5.15,,,,,,,
4046,12/18/2020 22:17:18,5.10,,,,,,,
4047,12/18/2020 22:27:18,5.10,,,,,,,
4048,12/18/2020 22:37:18,5.06,,,,,,,
4049,12/18/2020 22:47:18,5.06,,,,,,,
4050,12/18/2020 22:57:18,5.06,,,,,,,
4051,12/18/2020 23:07:18,5.06,,,,,,,
4052,12/18/2020 23:17:18,5.02,,,,,,,
4053,12/18/2020 23:27:18,4.93,,,,,,,
4054,12/18/2020 23:37:18,4.84,,,,,,,
4055,12/18/2020 23:47:18,4.80,,,,,,,
4056,12/18/2020 23:57:18,4.76,,,,,,,
4057,12/19/2020 00:07:18,4.67,,,,,,,
4058,12/19/2020 00:17:18,4.67,,,,,,,
4059,12/19/2020 00:27:18,4.72,,,,,,,
4060,12/19/2020 00:37:18,4.80,,,,,,,
4061,12/19/2020 00:47:18,4.72,,,,,,,
4062,12/19/2020 00:57:18,4.72,,,,,,,
4063,12/19/2020 01:07:18,4.76,,,,,,,
4064,12/19/2020 01:17:18,4.72,,,,,,,
4065,12/19/2020 01:27:18,4.67,,,,,,,
4066,12/19/2020 01:37:18,4.63,,,,,,,
4067,12/19/2020 01:47:18,4.59,,,,,,,
4068,12/19/2020 01:57:18,4.59,,,,,,,
4069,12/19/2020 02:07:18,4.59,,,,,,,
4070,12/19/2020 02:17:18,4.63,,,,,,,
4071,12/19/2020 02:27:18,4.67,,,,,,,
4072,12/19/2020 02:37:18,4.63,,,,,,,
4073,12/19/2020 02:47:18,4.67,,,,,,,
4074,12/19/2020 02:57:18,4.72,,,,,,,
4075,12/19/2020 03:07:18,4.67,,,,,,,
4076,12/19/2020 03:17:18,4.54,,,,,,,
4077,12/19/2020 03:27:18,4.42,,,,,,,
4078,12/19/2020 03:37:18,4.37,,,,,,,
4079,12/19/2020 03:47:18,4.24,,,,,,,
4080,12/19/2020 03:57:18,4.20,,,,,,,
4081,12/19/2020 04:07:18,4.16,,,,,,,
4082,12/19/2020 04:17:18,4.07,,,,,,,
4083,12/19/2020 04:27:18,4.03,,,,,,,
4084,12/19/2020 04:37:18,3.99,,,,,,,
4085,12/19/2020 04:47:18,3.86,,,,,,,
4086,12/19/2020 04:57:18,3.82,,,,,,,
4087,12/19/2020 05:07:18,3.82,,,,,,,
4088,12/19/2020 05:17:18,3.77,,,,,,,
4089,12/19/2020 05:27:18,3.69,,,,,,,
4090,12/19/2020 05:37:18,3.69,,,,,,,
4091,12/19/2020 05:47:18,3.69,,,,,,,
4092,12/19/2020 05:57:18,3.73,,,,,,,
4093,12/19/2020 06:07:18,3.77,,,,,,,
4094,12/19/2020 06:17:18,3.82,,,,,,,
4095,12/19/2020 06:27:18,3.90,,,,,,,
4096,12/19/2020 06:37:18,3.99,,,,,,,
4097,12/19/2020 06:47:18,3.99,,,,,,,
4098,12/19/2020 06:57:18,3.99,,,,,,,
4099,12/19/2020 07:07:18,3.99,,,,,,,
4100,12/19/2020 07:17:18,3.90,,,,,,,
4101,12/19/2020 07:27:18,3.90,,,,,,,
4102,12/19/2020 07:37:18,3.86,,,,,,,
4103,12/19/2020 07:47:18,3.90,,,,,,,
4104,12/19/2020 07:57:18,3.99,,,,,,,
4105,12/19/2020 08:07:18,3.94,,,,,,,
4106,12/19/2020 08:17:18,3.94,,,,,,,
4107,12/19/2020 08:27:18,3.94,,,,,,,
4108,12/19/2020 08:37:18,3.94,,,,,,,
4109,12/19/2020 08:47:18,3.94,,,,,,,
4110,12/19/2020 08:57:18,3.94,,,,,,,
4111,12/19/2020 09:07:18,4.03,,,,,,,
4112,12/19/2020 09:17:18,4.03,,,,,,,
4113,12/19/2020 09:27:18,3.99,,,,,,,
4114,12/19/2020 09:37:18,3.94,,,,,,,
4115,12/19/2020 09:47:18,3.94,,,,,,,
4116,12/19/2020 09:57:18,4.03,,,,,,,
4117,12/19/2020 10:07:18,4.07,,,,,,,
4118,12/19/2020 10:17:18,4.07,,,,,,,
4119,12/19/2020 10:27:18,4.03,,,,,,,
4120,12/19/2020 10:37:18,4.12,,,,,,,
4121,12/19/2020 10:47:18,4.07,,,,,,,
4122,12/19/2020 10:57:18,4.20,,,,,,,
4123,12/19/2020 11:07:18,4.12,,,,,,,
4124,12/19/2020 11:17:18,4.16,,,,,,,
4125,12/19/2020 11:27:18,4.07,,,,,,,
4126,12/19/2020 11:37:18,3.86,,,,,,,
4127,12/19/2020 11:47:18,3.77,,,,,,,
4128,12/19/2020 11:57:18,3.69,,,,,,,
4129,12/19/2020 12:07:18,3.56,,,,,,,
4130,12/19/2020 12:17:18,3.52,,,,,,,
4131,12/19/2020 12:27:18,3.52,,,,,,,
4132,12/19/2020 12:37:18,3.52,,,,,,,
4133,12/19/2020 12:47:18,3.52,,,,,,,
4134,12/19/2020 12:57:18,3.52,,,,,,,
4135,12/19/2020 13:07:18,3.56,,,,,,,
4136,12/19/2020 13:17:18,3.60,,,,,,,
4137,12/19/2020 13:27:18,3.60,,,,,,,
4138,12/19/2020 13:37:18,3.64,,,,,,,
4139,12/19/2020 13:47:18,3.60,,,,,,,
4140,12/19/2020 13:57:18,3.60,,,,,,,
4141,12/19/2020 14:07:18,3.56,,,,,,,
4142,12/19/2020 14:17:18,3.56,,,,,,,
4143,12/19/2020 14:27:18,3.52,,,,,,,
4144,12/19/2020 14:37:18,3.52,,,,,,,
4145,12/19/2020 14:47:18,3.52,,,,,,,
4146,12/19/2020 14:57:18,3.43,,,,,,,
4147,12/19/2020 15:07:18,3.47,,,,,,,
4148,12/19/2020 15:17:18,3.43,,,,,,,
4149,12/19/2020 15:27:18,3.43,,,,,,,
4150,12/19/2020 15:37:18,3.34,,,,,,,
4151,12/19/2020 15:47:18,3.26,,,,,,,
4152,12/19/2020 15:57:18,3.13,,,,,,,
4153,12/19/2020 16:07:18,3.13,,,,,,,
4154,12/19/2020 16:17:18,3.17,,,,,,,
4155,12/19/2020 16:27:18,3.13,,,,,,,
4156,12/19/2020 16:37:18,3.09,,,,,,,
4157,12/19/2020 16:47:18,3.04,,,,,,,
4158,12/19/2020 16:57:18,2.96,,,,,,,
4159,12/19/2020 17:07:18,2.91,,,,,,,
4160,12/19/2020 17:17:18,2.83,,,,,,,
4161,12/19/2020 17:27:18,2.87,,,,,,,
4162,12/19/2020 17:37:18,2.79,,,,,,,
4163,12/19/2020 17:47:18,2.74,,,,,,,
4164,12/19/2020 17:57:18,2.66,,,,,,,
4165,12/19/2020 18:07:18,2.61,,,,,,,
4166,12/19/2020 18:17:18,2.53,,,,,,,
4167,12/19/2020 18:27:18,2.49,,,,,,,
4168,12/19/2020 18:37:18,2.49,,,,,,,
4169,12/19/2020 18:47:18,2.57,,,,,,,
4170,12/19/2020 18:57:18,2.57,,,,,,,
4171,12/19/2020 19:07:18,2.53,,,,,,,
4172,12/19/2020 19:17:18,2.53,,,,,,,
4173,12/19/2020 19:27:18,2.53,,,,,,,
4174,12/19/2020 19:37:18,2.44,,,,,,,
4175,12/19/2020 19:47:18,2.36,,,,,,,
4176,12/19/2020 19:57:18,2.31,,,,,,,
4177,12/19/2020 20:07:18,2.23,,,,,,,
4178,12/19/2020 20:17:18,2.27,,,,,,,
4179,12/19/2020 20:27:18,2.27,,,,,,,
4180,12/19/2020 20:37:18,2.31,,,,,,,
4181,12/19/2020 20:47:18,2.31,,,,,,,
4182,12/19/2020 20:57:18,2.31,,,,,,,
4183,12/19/2020 21:07:18,2.36,,,,,,,
4184,12/19/2020 21:17:18,2.31,,,,,,,
4185,12/19/2020 21:27:18,2.27,,,,,,,
4186,12/19/2020 21:37:18,2.31,,,,,,,
4187,12/19/2020 21:47:18,2.27,,,,,,,
4188,12/19/2020 21:57:18,2.23,,,,,,,
4189,12/19/2020 22:07:18,2.23,,,,,,,
4190,12/19/2020 22:17:18,2.31,,,,,,,
4191,12/19/2020 22:27:18,2.31,,,,,,,
4192,12/19/2020 22:37:18,2.36,,,,,,,
4193,12/19/2020 22:47:18,2.36,,,,,,,
4194,12/19/2020 22:57:18,2.31,,,,,,,
4195,12/19/2020 23:07:18,2.31,,,,,,,
4196,12/19/2020 23:17:18,2.31,,,,,,,
4197,12/19/2020 23:27:18,2.36,,,,,,,
4198,12/19/2020 23:37:18,2.23,,,,,,,
4199,12/19/2020 23:47:18,2.27,,,,,,,
4200,12/19/2020 23:57:18,2.27,,,,,,,
4201,12/20/2020 00:07:18,2.36,,,,,,,
4202,12/20/2020 00:17:18,2.40,,,,,,,
4203,12/20/2020 00:27:18,2.44,,,,,,,
4204,12/20/2020 00:37:18,2.44,,,,,,,
4205,12/20/2020 00:47:18,2.40,,,,,,,
4206,12/20/2020 00:57:18,2.31,,,,,,,
4207,12/20/2020 01:07:18,2.36,,,,,,,
4208,12/20/2020 01:17:18,2.49,,,,,,,
4209,12/20/2020 01:27:18,2.53,,,,,,,
4210,12/20/2020 01:37:18,2.57,,,,,,,
4211,12/20/2020 01:47:18,2.61,,,,,,,
4212,12/20/2020 01:57:18,2.66,,,,,,,
4213,12/20/2020 02:07:18,2.61,,,,,,,
4214,12/20/2020 02:17:18,2.66,,,,,,,
4215,12/20/2020 02:27:18,2.66,,,,,,,
4216,12/20/2020 02:37:18,2.66,,,,,,,
4217,12/20/2020 02:47:18,2.66,,,,,,,
4218,12/20/2020 02:57:18,2.66,,,,,,,
4219,12/20/2020 03:07:18,2.66,,,,,,,
4220,12/20/2020 03:17:18,2.66,,,,,,,
4221,12/20/2020 03:27:18,2.66,,,,,,,
4222,12/20/2020 03:37:18,2.66,,,,,,,
4223,12/20/2020 03:47:18,2.66,,,,,,,
4224,12/20/2020 03:57:18,2.66,,,,,,,
4225,12/20/2020 04:07:18,2.57,,,,,,,
4226,12/20/2020 04:17:18,2.53,,,,,,,
4227,12/20/2020 04:27:18,2.53,,,,,,,
4228,12/20/2020 04:37:18,2.57,,,,,,,
4229,12/20/2020 04:47:18,2.57,,,,,,,
4230,12/20/2020 04:57:18,2.53,,,,,,,
4231,12/20/2020 05:07:18,2.57,,,,,,,
4232,12/20/2020 05:17:18,2.53,,,,,,,
4233,12/20/2020 05:27:18,2.53,,,,,,,
4234,12/20/2020 05:37:18,2.57,,,,,,,
4235,12/20/2020 05:47:18,2.49,,,,,,,
4236,12/20/2020 05:57:18,2.44,,,,,,,
4237,12/20/2020 06:07:18,2.36,,,,,,,
4238,12/20/2020 06:17:18,2.27,,,,,,,
4239,12/20/2020 06:27:18,2.27,,,,,,,
4240,12/20/2020 06:37:18,2.19,,,,,,,
4241,12/20/2020 06:47:18,2.14,,,,,,,
4242,12/20/2020 06:57:18,2.23,,,,,,,
4243,12/20/2020 07:07:18,2.23,,,,,,,
4244,12/20/2020 07:17:18,2.23,,,,,,,
4245,12/20/2020 07:27:18,2.27,,,,,,,
4246,12/20/2020 07:37:18,2.31,,,,,,,
4247,12/20/2020 07:47:18,2.27,,,,,,,
4248,12/20/2020 07:57:18,2.19,,,,,,,
4249,12/20/2020 08:07:18,2.14,,,,,,,
4250,12/20/2020 08:17:18,2.14,,,,,,,
4251,12/20/2020 08:27:18,2.06,,,,,,,
4252,12/20/2020 08:37:18,2.06,,,,,,,
4253,12/20/2020 08:47:18,2.10,,,,,,,
4254,12/20/2020 08:57:18,2.14,,,,,,,
4255,12/20/2020 09:07:18,2.06,,,,,,,
4256,12/20/2020 09:17:18,2.06,,,,,,,
4257,12/20/2020 09:27:18,2.10,,,,,,,
4258,12/20/2020 09:37:18,2.23,,,,,,,
4259,12/20/2020 09:47:18,2.27,,,,,,,
4260,12/20/2020 09:57:18,2.31,,,,,,,
4261,12/20/2020 10:07:18,2.40,,,,,,,
4262,12/20/2020 10:17:18,2.40,,,,,,,
4263,12/20/2020 10:27:18,2.36,,,,,,,
4264,12/20/2020 10:37:18,2.44,,,,,,,
4265,12/20/2020 10:47:18,2.49,,,,,,,
4266,12/20/2020 10:57:18,2.49,,,,,,,
4267,12/20/2020 11:07:18,2.57,,,,,,,
4268,12/20/2020 11:17:18,2.57,,,,,,,
4269,12/20/2020 11:27:18,2.44,,,,,,,
4270,12/20/2020 11:37:18,2.40,,,,,,,
4271,12/20/2020 11:47:18,2.36,,,,,,,
4272,12/20/2020 11:57:18,2.27,,,,,,,
4273,12/20/2020 12:07:18,2.27,,,,,,,
4274,12/20/2020 12:17:18,2.23,,,,,,,
4275,12/20/2020 12:27:18,2.27,,,,,,,
4276,12/20/2020 12:37:18,2.31,,,,,,,
4277,12/20/2020 12:47:18,2.40,,,,,,,
4278,12/20/2020 12:57:18,2.40,,,,,,,
4279,12/20/2020 13:07:18,2.40,,,,,,,
4280,12/20/2020 13:17:18,2.36,,,,,,,
4281,12/20/2020 13:27:18,2.36,,,,,,,
4282,12/20/2020 13:37:18,2.36,,,,,,,
4283,12/20/2020 13:47:18,2.36,,,,,,,
4284,12/20/2020 13:57:18,2.31,,,,,,,
4285,12/20/2020 14:07:18,2.31,,,,,,,
4286,12/20/2020 14:17:18,2.44,,,,,,,
4287,12/20/2020 14:27:18,2.44,,,,,,,
4288,12/20/2020 14:37:18,2.31,,,,,,,
4289,12/20/2020 14:47:18,2.14,,,,,,,
4290,12/20/2020 14:57:18,2.06,,,,,,,
4291,12/20/2020 15:07:18,1.97,,,,,,,
4292,12/20/2020 15:17:18,1.97,,,,,,,
4293,12/20/2020 15:27:18,1.84,,,,,,,
4294,12/20/2020 15:37:18,1.71,,,,,,,
4295,12/20/2020 15:47:18,1.67,,,,,,,
4296,12/20/2020 15:57:18,1.58,,,,,,,
4297,12/20/2020 16:07:18,1.63,,,,,,,
4298,12/20/2020 16:17:18,1.58,,,,,,,
4299,12/20/2020 16:27:18,1.63,,,,,,,
4300,12/20/2020 16:37:18,1.54,,,,,,,
4301,12/20/2020 16:47:18,1.41,,,,,,,
4302,12/20/2020 16:57:18,1.41,,,,,,,
4303,12/20/2020 17:07:18,1.41,,,,,,,
4304,12/20/2020 17:17:18,1.41,,,,,,,
4305,12/20/2020 17:27:18,1.46,,,,,,,
4306,12/20/2020 17:37:18,1.46,,,,,,,
4307,12/20/2020 17:47:18,1.41,,,,,,,
4308,12/20/2020 17:57:18,1.37,,,,,,,
4309,12/20/2020 18:07:18,1.41,,,,,,,
4310,12/20/2020 18:17:18,1.37,,,,,,,
4311,12/20/2020 18:27:18,1.33,,,,,,,
4312,12/20/2020 18:37:18,1.33,,,,,,,
4313,12/20/2020 18:47:18,1.33,,,,,,,
4314,12/20/2020 18:57:18,1.28,,,,,,,
4315,12/20/2020 19:07:18,1.20,,,,,,,
4316,12/20/2020 19:17:18,1.11,,,,,,,
4317,12/20/2020 19:27:18,1.16,,,,,,,
4318,12/20/2020 19:37:18,1.16,,,,,,,
4319,12/20/2020 19:47:18,1.11,,,,,,,
4320,12/20/2020 19:57:18,1.07,,,,,,,
4321,12/20/2020 20:07:18,1.07,,,,,,,
4322,12/20/2020 20:17:18,1.03,,,,,,,
4323,12/20/2020 20:27:18,1.11,,,,,,,
4324,12/20/2020 20:37:18,1.11,,,,,,,
4325,12/20/2020 20:47:18,1.07,,,,,,,
4326,12/20/2020 20:57:18,1.16,,,,,,,
4327,12/20/2020 21:07:18,1.20,,,,,,,
4328,12/20/2020 21:17:18,1.28,,,,,,,
4329,12/20/2020 21:27:18,1.37,,,,,,,
4330,12/20/2020 21:37:18,1.46,,,,,,,
4331,12/20/2020 21:47:18,1.54,,,,,,,
4332,12/20/2020 21:57:18,1.54,,,,,,,
4333,12/20/2020 22:07:18,1.58,,,,,,,
4334,12/20/2020 22:17:18,1.58,,,,,,,
4335,12/20/2020 22:27:18,1.63,,,,,,,
4336,12/20/2020 22:37:18,1.67,,,,,,,
4337,12/20/2020 22:47:18,1.71,,,,,,,
4338,12/20/2020 22:57:18,1.71,,,,,,,
4339,12/20/2020 23:07:18,1.71,,,,,,,
4340,12/20/2020 23:17:18,1.76,,,,,,,
4341,12/20/2020 23:27:18,1.71,,,,,,,
4342,12/20/2020 23:37:18,1.71,,,,,,,
4343,12/20/2020 23:47:18,1.71,,,,,,,
4344,12/20/2020 23:57:18,1.80,,,,,,,
4345,12/21/2020 00:07:18,1.88,,,,,,,
4346,12/21/2020 00:17:18,1.93,,,,,,,
4347,12/21/2020 00:27:18,1.97,,,,,,,
4348,12/21/2020 00:37:18,2.01,,,,,,,
4349,12/21/2020 00:47:18,2.10,,,,,,,
4350,12/21/2020 00:57:18,2.19,,,,,,,
4351,12/21/2020 01:07:18,2.23,,,,,,,
4352,12/21/2020 01:17:18,2.23,,,,,,,
4353,12/21/2020 01:27:18,2.36,,,,,,,
4354,12/21/2020 01:37:18,2.40,,,,,,,
4355,12/21/2020 01:47:18,2.40,,,,,,,
4356,12/21/2020 01:57:18,2.49,,,,,,,
4357,12/21/2020 02:07:18,2.49,,,,,,,
4358,12/21/2020 02:17:18,2.44,,,,,,,
4359,12/21/2020 02:27:18,2.49,,,,,,,
4360,12/21/2020 02:37:18,2.53,,,,,,,
4361,12/21/2020 02:47:18,2.53,,,,,,,
4362,12/21/2020 02:57:18,2.53,,,,,,,
4363,12/21/2020 03:07:18,2.61,,,,,,,
4364,12/21/2020 03:17:18,2.53,,,,,,,
4365,12/21/2020 03:27:18,2.53,,,,,,,
4366,12/21/2020 03:37:18,2.57,,,,,,,
4367,12/21/2020 03:47:18,2.57,,,,,,,
4368,12/21/2020 03:57:18,2.57,,,,,,,
4369,12/21/2020 04:07:18,2.53,,,,,,,
4370,12/21/2020 04:17:18,2.44,,,,,,,
4371,12/21/2020 04:27:18,2.44,,,,,,,
4372,12/21/2020 04:37:18,2.36,,,,,,,
4373,12/21/2020 04:47:18,2.40,,,,,,,
4374,12/21/2020 04:57:18,2.49,,,,,,,
4375,12/21/2020 05:07:18,2.49,,,,,,,
4376,12/21/2020 05:17:18,2.53,,,,,,,
4377,12/21/2020 05:27:18,2.53,,,,,,,
4378,12/21/2020 05:37:18,2.57,,,,,,,
4379,12/21/2020 05:47:18,2.61,,,,,,,
4380,12/21/2020 05:57:18,2.57,,,,,,,
4381,12/21/2020 06:07:18,2.61,,,,,,,
4382,12/21/2020 06:17:18,2.57,,,,,,,
4383,12/21/2020 06:27:18,2.57,,,,,,,
4384,12/21/2020 06:37:18,2.57,,,,,,,
4385,12/21/2020 06:47:18,2.53,,,,,,,
4386,12/21/2020 06:57:18,2.53,,,,,,,
4387,12/21/2020 07:07:18,2.57,,,,,,,
4388,12/21/2020 07:17:18,2.53,,,,,,,
4389,12/21/2020 07:27:18,2.57,,,,,,,
4390,12/21/2020 07:37:18,2.57,,,,,,,
4391,12/21/2020 07:47:18,2.53,,,,,,,
4392,12/21/2020 07:57:18,2.57,,,,,,,
4393,12/21/2020 08:07:18,2.53,,,,,,,
4394,12/21/2020 08:17:18,2.57,,,,,,,
4395,12/21/2020 08:27:18,2.61,,,,,,,
4396,12/21/2020 08:37:18,2.61,,,,,,,
4397,12/21/2020 08:47:18,2.66,,,,,,,
4398,12/21/2020 08:57:18,2.66,,,,,,,
4399,12/21/2020 09:07:18,2.66,,,,,,,
4400,12/21/2020 09:17:18,2.70,,,,,,,
4401,12/21/2020 09:27:18,2.74,,,,,,,
4402,12/21/2020 09:37:18,2.74,,,,,,,
4403,12/21/2020 09:47:18,2.74,,,,,,,
4404,12/21/2020 09:57:18,2.74,,,,,,,
4405,12/21/2020 10:07:18,2.74,,,,,,,
4406,12/21/2020 10:17:18,2.74,,,,,,,
4407,12/21/2020 10:27:18,2.70,,,,,,,
4408,12/21/2020 10:37:18,2.74,,,,,,,
4409,12/21/2020 10:47:18,2.61,,,,,,,
4410,12/21/2020 10:57:18,2.53,,,,,,,
4411,12/21/2020 11:07:18,2.44,,,,,,,
4412,12/21/2020 11:17:18,2.44,,,,,,,
4413,12/21/2020 11:27:18,2.36,,,,,,,
4414,12/21/2020 11:37:18,2.31,,,,,,,
4415,12/21/2020 11:47:18,2.27,,,,,,,
4416,12/21/2020 11:57:18,2.19,,,,,,,
4417,12/21/2020 12:07:18,2.23,,,,,,,
4418,12/21/2020 12:17:18,2.23,,,,,,,
4419,12/21/2020 12:27:18,2.23,,,,,,,
4420,12/21/2020 12:37:18,2.23,,,,,,,
4421,12/21/2020 12:47:18,2.23,,,,,,,
4422,12/21/2020 12:57:18,2.27,,,,,,,
4423,12/21/2020 13:07:18,2.31,,,,,,,
4424,12/21/2020 13:17:18,2.27,,,,,,,
4425,12/21/2020 13:27:18,2.36,,,,,,,
4426,12/21/2020 13:37:18,2.36,,,,,,,
4427,12/21/2020 13:47:18,2.31,,,,,,,
4428,12/21/2020 13:57:18,2.40,,,,,,,
4429,12/21/2020 14:07:18,2.36,,,,,,,
4430,12/21/2020 14:17:18,2.36,,,,,,,
4431,12/21/2020 14:27:18,2.36,,,,,,,
4432,12/21/2020 14:37:18,2.36,,,,,,,
4433,12/21/2020 14:47:18,2.31,,,,,,,
4434,12/21/2020 14:57:18,2.36,,,,,,,
4435,12/21/2020 15:07:18,2.31,,,,,,,
4436,12/21/2020 15:17:18,2.31,,,,,,,
4437,12/21/2020 15:27:18,2.31,,,,,,,
4438,12/21/2020 15:37:18,2.27,,,,,,,
4439,12/21/2020 15:47:18,2.23,,,,,,,
4440,12/21/2020 15:57:18,2.23,,,,,,,
4441,12/21/2020 16:07:18,2.23,,,,,,,
4442,12/21/2020 16:17:18,2.23,,,,,,,
4443,12/21/2020 16:27:18,2.23,,,,,,,
4444,12/21/2020 16:37:18,2.23,,,,,,,
4445,12/21/2020 16:47:18,2.23,,,,,,,
4446,12/21/2020 16:57:18,2.23,,,,,,,
4447,12/21/2020 17:07:18,2.19,,,,,,,
4448,12/21/2020 17:17:18,2.14,,,,,,,
4449,12/21/2020 17:27:18,2.06,,,,,,,
4450,12/21/2020 17:37:18,2.01,,,,,,,
4451,12/21/2020 17:47:18,1.93,,,,,,,
4452,12/21/2020 17:57:18,1.93,,,,,,,
4453,12/21/2020 18:07:18,1.84,,,,,,,
4454,12/21/2020 18:17:18,1.71,,,,,,,
4455,12/21/2020 18:27:18,1.67,,,,,,,
4456,12/21/2020 18:37:18,1.50,,,,,,,
4457,12/21/2020 18:47:18,1.41,,,,,,,
4458,12/21/2020 18:57:18,1.37,,,,,,,
4459,12/21/2020 19:07:18,1.37,,,,,,,
4460,12/21/2020 19:17:18,1.41,,,,,,,
4461,12/21/2020 19:27:18,1.33,,,,,,,
4462,12/21/2020 19:37:18,1.37,,,,,,,
4463,12/21/2020 19:47:18,1.28,,,,,,,
4464,12/21/2020 19:57:18,1.33,,,,,,,
4465,12/21/2020 20:07:18,1.33,,,,,,,
4466,12/21/2020 20:17:18,1.24,,,,,,,
4467,12/21/2020 20:27:18,1.24,,,,,,,
4468,12/21/2020 20:37:18,1.24,,,,,,,
4469,12/21/2020 20:47:18,1.20,,,,,,,
4470,12/21/2020 20:57:18,1.16,,,,,,,
4471,12/21/2020 21:07:18,1.11,,,,,,,
4472,12/21/2020 21:17:18,1.11,,,,,,,
4473,12/21/2020 21:27:18,1.11,,,,,,,
4474,12/21/2020 21:37:18,1.11,,,,,,,
4475,12/21/2020 21:47:18,1.11,,,,,,,
4476,12/21/2020 21:57:18,1.11,,,,,,,
4477,12/21/2020 22:07:18,1.03,,,,,,,
4478,12/21/2020 22:17:18,1.07,,,,,,,
4479,12/21/2020 22:27:18,0.98,,,,,,,
4480,12/21/2020 22:37:18,1.03,,,,,,,
4481,12/21/2020 22:47:18,0.98,,,,,,,
4482,12/21/2020 22:57:18,0.94,,,,,,,
4483,12/21/2020 23:07:18,1.03,,,,,,,
4484,12/21/2020 23:17:18,0.94,,,,,,,
4485,12/21/2020 23:27:18,0.98,,,,,,,
4486,12/21/2020 23:37:18,0.94,,,,,,,
4487,12/21/2020 23:47:18,0.94,,,,,,,
4488,12/21/2020 23:57:18,0.94,,,,,,,
4489,12/22/2020 00:07:18,0.94,,,,,,,
4490,12/22/2020 00:17:18,0.90,,,,,,,
4491,12/22/2020 00:27:18,0.90,,,,,,,
4492,12/22/2020 00:37:18,0.98,,,,,,,
4493,12/22/2020 00:47:18,0.94,,,,,,,
4494,12/22/2020 00:57:18,0.94,,,,,,,
4495,12/22/2020 01:07:18,0.94,,,,,,,
4496,12/22/2020 01:17:18,0.94,,,,,,,
